ENSG_ID	c_12h_rep2	c_12h_rep1	c_24h_rep2	c_24h_rep1	t_12h_rep1	t_12h_rep2	t_24h_rep1	t_24h_rep2
ENSG00000007255	8.485747825	8.531872845	8.697096044	8.83057453	8.514334293	8.564106375	8.386152947	8.55366282
ENSG00000007264	6.510299504	6.544414604	6.303455307	6.464152921	6.799437803	6.535061285	6.486574041	6.878133605
ENSG00000007306	3.568332536	3.515933175	3.56706659	3.655210674	3.294567967	3.525771966	3.322046422	3.249809322
ENSG00000007312	4.281292197	4.279237705	4.367414638	4.532071824	4.078302049	4.056964446	4.658905864	4.502405532
ENSG00000007314	4.412294649	4.698561321	4.728969499	4.529804564	4.698561321	4.592113101	4.401088866	4.438665358
ENSG00000007341	4.50713008	4.454888503	4.536600202	4.350024552	4.427791466	4.323150914	4.383161021	4.253443334
ENSG00000007350	3.151685251	3.383382022	3.446784419	3.319529344	3.361834368	3.20191506	3.299591838	3.221567659
ENSG00000007372	2.81850727	2.841787084	2.750083369	2.841974377	2.729268357	2.794068784	2.798611609	2.780625219
ENSG00000007376	7.132262368	6.970935233	6.748458599	6.784437051	7.186945374	7.145576184	6.963724537	7.001147101
ENSG00000007384	7.079963873	7.100836279	6.725707348	6.762616506	6.617068111	6.629560605	6.449483667	6.365407238
ENSG00000007392	7.923576668	7.997094963	7.953140069	7.99057836	8.148327939	8.073922034	8.202982188	8.288524773
ENSG00000007402	5.453624587	5.623810329	5.305129509	5.161936121	5.341962642	5.381274077	5.537865227	5.426741838
ENSG00000007516	6.034244491	5.967274584	6.188625084	6.05409754	6.006826613	6.051855773	5.93657456	6.064779437
ENSG00000007520	8.240570693	8.166021532	7.926858736	8.113390818	8.337822725	8.382389645	8.088171156	8.158915371
ENSG00000007541	6.020930822	6.162186788	5.77146113	5.821838727	5.92029835	5.961074726	5.746802232	5.725314823
ENSG00000007866	6.210722702	5.843688896	5.998441686	6.147616415	6.044852587	6.043265278	5.776567542	5.894148291
ENSG00000007908	2.614007767	2.901382102	2.873805491	2.994497734	2.821488533	2.859474557	2.979364054	2.911973039
ENSG00000007923	7.546511779	7.519199373	7.542241651	7.207935847	7.709674859	7.708242558	7.684245344	7.557723276
ENSG00000007933	2.419849345	2.633805305	2.518825956	2.560683318	2.618731147	2.649422186	2.481718434	2.534143944
ENSG00000007944	8.322963576	8.280972299	8.34255909	8.363711057	8.093264106	8.084504163	8.108726346	8.167818713
ENSG00000007952	3.935872248	3.955272008	3.907091651	3.756314579	3.838804243	3.897349131	3.906772349	3.688760597
ENSG00000007968	6.362470689	6.484220572	6.577224661	6.429586923	6.701036197	6.715469709	6.547411294	6.374141394
ENSG00000008018	11.99374449	12.04142791	12.01928277	12.03270941	11.96759628	11.974705	12.05237328	12.03747801
ENSG00000008056	4.383950455	4.337086632	4.481960753	4.163710035	4.402695904	4.480959257	4.127355321	4.119205175
ENSG00000008083	5.920807965	6.13922829	6.008916303	6.031852358	6.127685238	6.143216121	6.13624836	6.344317979
ENSG00000008086	3.672122981	3.766445281	3.777566621	3.636506472	3.764644342	3.883313577	3.738049048	3.841859763
ENSG00000008118	3.815076755	3.908269887	3.902022745	3.64112398	3.798461727	3.866716109	3.88800237	3.479493242
ENSG00000008130	6.992983467	7.159248615	6.998681958	7.015092839	7.040767426	7.014874727	6.923168794	7.086142106
ENSG00000008196	5.180083109	5.089307952	5.062634695	5.109461073	4.883614805	4.93940822	4.91400997	4.774810599
ENSG00000008197	3.985235357	4.08160026	4.255286608	3.930838944	4.016838115	4.135195724	3.836147118	3.867889944
ENSG00000008226	5.182844413	5.143041616	5.214356537	5.146958392	5.162761525	5.02242373	5.241181328	5.178696392
ENSG00000008256	4.525774348	4.472942264	4.28233208	4.533510019	4.449202987	4.412434348	4.552435356	4.626516993
ENSG00000008277	3.241948476	3.33791842	3.381345938	3.280078683	3.252520403	3.176458715	3.283128333	3.267075365
ENSG00000008282	9.99700867	10.06770748	10.21322897	10.12747675	10.09515427	10.14784558	10.15492206	10.1916467
ENSG00000008283	10.11482425	10.07119679	10.08736211	10.07545107	10.03424191	9.989746685	9.928394846	9.965022421
ENSG00000008294	7.104342738	7.107080195	7.117375948	7.099157402	7.046807375	7.003233478	7.186625011	7.28781403
ENSG00000008300	6.333508833	6.20407541	6.111056676	5.931577756	6.247684973	6.0909786	5.956798943	5.760144267
ENSG00000008311	2.738881873	2.651795431	2.614597747	2.717532735	2.579807035	2.670882604	2.522264916	2.658754025
ENSG00000008323	5.796673345	5.729886997	5.475982423	5.538007261	5.529535411	5.592114886	5.413566126	5.276353532
ENSG00000008324	8.965214051	9.097576011	9.023621659	9.079926965	9.227688114	9.236275052	9.311784919	9.359497332
ENSG00000008382	7.60794216	7.663043621	7.53636239	7.307595483	7.567272185	7.556595866	7.282238299	7.358865439
ENSG00000008394	11.64960802	11.63793602	11.51991001	11.53838811	11.54261972	11.56270325	11.33991673	11.30759341
ENSG00000008405	7.921465227	7.949853968	7.853893671	8.020960637	7.915142286	7.979599068	7.994805299	7.812317108
ENSG00000008438	4.603566075	4.662952493	4.784108117	4.85018665	4.587896909	4.65030685	4.744709004	4.917680226
ENSG00000008441	5.340016408	5.32196065	5.303926072	5.283685328	5.18602034	5.265647921	5.281044243	5.287112081
ENSG00000008513	6.767508056	6.546865274	6.310491458	6.403581066	6.030554081	5.932639262	5.879579991	5.945304101
ENSG00000008516	5.922151529	5.848291789	5.804008541	5.991971373	6.013698637	6.028260427	6.07047394	6.114995833
ENSG00000008517	5.487958459	5.13390624	5.339273124	5.791229482	5.531763717	5.440663705	5.778451365	5.579058471
ENSG00000008710	5.741795074	5.950754571	5.554474962	5.651274108	5.623794931	5.834559464	5.678552661	5.796464904
ENSG00000008735	5.878981862	5.6647323	5.651432602	5.672781686	5.74218488	5.699776216	5.728428105	5.665728651
ENSG00000008838	6.701618848	6.554145672	6.589719102	6.252530913	6.697448541	6.675673376	6.777258151	6.747686719
ENSG00000008853	6.664495639	6.51515632	6.347833216	6.267543767	6.39589929	6.515787117	6.165700654	6.211821454
ENSG00000008869	7.394609333	7.458739129	7.246442945	7.466131876	7.334823109	7.298998864	7.232622494	7.22712381
ENSG00000008952	6.929108229	6.874690456	6.933766228	7.070718227	7.066947213	7.073229555	7.034052771	7.135294493
ENSG00000008988	3.740049701	3.792902972	3.791343163	3.762374569	3.793879032	3.803987256	3.744289425	3.765104773
ENSG00000009307	11.71225442	11.6853687	11.71487523	11.69018761	11.78348586	11.73304135	11.63027005	11.52991459
ENSG00000009335	5.57340893	5.542757563	5.574904971	5.588836644	5.672897839	5.667284565	5.63730803	5.747750017
ENSG00000009413	7.896654742	7.775579035	8.234363413	8.340535223	8.23865904	8.221039587	8.153051129	8.087728608
ENSG00000009694	2.887148078	2.901535018	2.9904593	2.768319757	2.83644591	2.821729614	2.895081509	3.13010272
ENSG00000009709	3.635167982	3.883625347	3.9096191	3.725779097	3.870771188	3.702943377	3.784370967	3.610577817
ENSG00000009724	4.0511383	4.200297597	4.035191163	4.008024163	4.107282206	4.27513442	4.11906603	4.155898119
ENSG00000009765	2.367063721	2.459850767	2.459481071	2.448620769	2.254555696	2.407359937	2.532909774	2.561409905
ENSG00000009780	4.464467752	4.223459586	4.202797642	4.256111211	4.377272256	4.297734842	4.276906744	4.285474714
ENSG00000009790	2.910538788	2.988986806	2.967205223	2.830797709	2.964395775	2.856473875	2.916736895	2.87197024
ENSG00000009830	5.917511055	5.907016643	5.733249576	5.851896448	5.953585444	5.942955569	5.705793264	5.866173538
ENSG00000009844	8.325243359	8.276157795	8.407020073	8.426869026	8.362033773	8.399704003	8.589606652	8.648069437
ENSG00000009950	5.477528599	5.535060341	5.36559499	5.286119526	5.482503578	5.524605221	5.509530019	5.464750983
ENSG00000009954	6.514463362	6.465591789	6.410245903	6.416969637	6.493707173	6.589685119	6.576263985	6.521010345
ENSG00000010017	7.975919617	7.920205363	7.887370148	8.017281516	7.928586548	7.912124447	7.889996126	7.876285301
ENSG00000010030	4.803252494	4.661498082	4.580093336	4.792056849	4.886074647	4.866298911	5.087323003	4.90741804
ENSG00000010072	5.328639518	5.030941607	5.342033499	5.420389165	5.196935519	5.336112104	5.517790896	5.53641643
ENSG00000010165	8.543806381	8.525832206	8.612525155	8.437141732	8.638214964	8.611401892	8.682714543	8.692995169
ENSG00000010244	5.024175169	5.114989496	5.075439337	5.186023327	5.072693369	5.04220963	5.126043434	5.180058658
ENSG00000010256	9.871602252	9.921304514	9.806863815	9.865813132	9.828022584	9.834467189	9.85609468	9.931686374
ENSG00000010270	8.84213086	9.040561413	8.824945644	8.898948193	8.894453317	8.878980431	8.779351316	8.863082937
ENSG00000010278	11.44964826	11.42779095	11.57966958	11.66379217	11.3877588	11.34544034	11.25142812	11.39759983
ENSG00000010292	8.612654008	8.540267744	8.725697838	8.662997759	8.35196509	8.426398829	8.85121361	8.95455136
ENSG00000010295	4.6761492	4.818024364	4.752752663	4.620541044	4.699744904	4.623217941	4.762967561	4.483166511
ENSG00000010310	5.016112289	4.92470281	4.9465872	4.763250016	4.92013651	5.001325824	4.955684999	4.904436853
ENSG00000010318	4.642565373	4.550878186	4.739838039	4.570670328	4.269397446	4.309859472	4.554732607	4.57053727
ENSG00000010319	3.711604905	4.126780276	4.198336314	4.03852205	4.268004606	4.403361667	4.062427001	4.278666873
ENSG00000010322	6.344336526	6.270119476	6.373366489	6.313045472	6.358737023	6.253420969	6.21818881	6.350888567
ENSG00000010327	4.14041025	4.282875553	4.183083101	4.096547262	4.122868663	4.198945817	4.091976815	4.072706201
ENSG00000010361	6.94300094	6.761433192	6.770817785	6.939986664	6.638326628	6.755224093	6.804918956	7.083691702
ENSG00000010379	5.450669825	5.524438492	5.447462306	5.185899905	5.55719948	5.320121334	5.345004353	5.362126471
ENSG00000010404	5.220900536	5.050247355	5.058261839	5.051953906	5.311223844	5.321995281	5.219995079	5.246194312
ENSG00000010438	5.637634908	5.567985263	5.601044544	5.467418105	5.564932116	5.695963637	5.343830543	5.462424277
ENSG00000010539	7.252630897	7.194113496	7.405764613	7.436805338	7.49768168	7.462912706	7.502347334	7.53311619
ENSG00000010610	5.051225104	5.016316	5.096667919	4.968225728	5.092588646	5.131248959	5.051225104	4.677855037
ENSG00000010626	5.437707768	5.461565226	5.411341644	5.19652665	5.222279885	5.34350345	5.705381087	5.549300555
ENSG00000010671	3.813007444	3.73380405	3.729811369	3.392336673	3.426714796	3.472555974	3.625626318	3.442186863
ENSG00000010704	4.653593145	4.665568663	4.677555705	4.682387499	4.568151696	4.49067445	4.550833425	4.619495431
ENSG00000010803	6.193342767	6.418533728	6.268522786	6.382123193	5.951763511	5.905437085	6.053724744	6.002090148
ENSG00000010810	3.817001648	3.66394282	3.637984272	3.730021316	3.78913511	3.787852897	3.656762917	3.745591851
ENSG00000010818	5.334561214	5.135764624	5.242046167	5.37389527	4.999382254	5.139404667	5.216567365	5.520883309
ENSG00000010932	3.546697366	3.434420399	3.210611192	3.311407199	3.470740821	3.761743397	3.396036617	3.226303909
ENSG00000011007	7.416825699	7.372361434	7.34637355	7.30228539	7.381861064	7.408084869	7.547774284	7.509834838
ENSG00000011009	7.108190676	7.390165551	7.081677867	6.813038845	7.298965688	7.212400722	6.993324383	7.023118102
ENSG00000011021	5.428922462	4.955137695	5.085504593	4.865479652	5.149454447	4.937951301	4.597606011	4.800741824
ENSG00000011028	6.642747005	6.63072464	6.673582639	6.612533079	6.591759292	6.443618323	6.300830157	6.308738201
ENSG00000011083	5.556483253	6.033008291	5.771916648	5.582849496	5.575783331	5.671174823	5.437203332	5.431108443
ENSG00000011105	6.944323671	7.075300841	7.164904627	7.162563399	6.658220775	6.778776784	6.804782174	6.803052982
ENSG00000011114	6.488617323	6.448462555	6.466167961	6.399757342	6.287925371	6.286760298	6.237221603	6.402149654
ENSG00000011132	5.37081744	5.37081744	5.109643019	5.295696058	5.298309754	5.29494722	5.082947485	5.364740291
ENSG00000011143	6.654426153	6.758372964	6.682782071	6.563329548	6.639457611	6.572498141	6.630159618	6.634756579
ENSG00000011198	7.445832241	7.313237248	7.429715869	7.406849172	7.388980859	7.371874209	7.489319742	7.672437823
ENSG00000011201	6.674832286	6.487569377	6.767999642	6.934750602	5.960089975	6.114964485	6.171176268	6.168288024
ENSG00000011243	6.170877401	6.142011083	6.240046059	6.237932031	6.139680649	6.104880335	6.280847004	6.469220057
ENSG00000011258	4.912198166	4.826200967	5.019870018	5.030793523	4.67827634	4.795615361	4.894324467	4.836442658
ENSG00000011260	10.46361493	10.52292744	10.53920782	10.58163335	10.79657792	10.77110427	10.84324463	10.85172549
ENSG00000011275	5.826579221	5.744924321	5.80728033	5.790172217	5.853725315	5.851243925	5.847801167	5.826883629
ENSG00000011295	8.907412153	8.924729549	8.870175942	8.945001068	8.887280568	8.833016753	8.739143537	8.858950453
ENSG00000011304	10.29919247	10.42304766	10.27582441	10.19339781	10.32658714	10.31280185	10.35002085	10.4190055
ENSG00000011332	5.743683977	5.708676187	5.673082357	5.575145922	5.803734258	5.72333512	5.676561817	5.719509094
ENSG00000011347	6.024321878	6.081510552	5.968493902	5.984588582	5.925836317	5.968662717	6.031958358	5.937591797
ENSG00000011376	6.72652915	6.813504137	6.958796898	6.996779043	7.013526734	7.056537811	7.169628117	7.273198342
ENSG00000011405	6.242594874	6.14358919	6.434231589	6.322596662	6.401960782	6.390940301	6.459918097	6.388566859
ENSG00000011422	5.434267012	5.394244555	5.451111606	5.275332229	5.558871017	5.665818834	5.623108391	5.625670235
ENSG00000011426	8.54071695	8.489122234	8.86670946	8.919560623	8.787662799	8.743047706	9.315777065	9.215130248
ENSG00000011451	6.370374279	6.46115722	6.192186301	6.226180995	6.28873884	6.415669158	6.144735159	6.165572668
ENSG00000011454	8.597069189	8.598449781	8.558968707	8.576476822	8.306748185	8.307816963	8.4299479	8.525750623
ENSG00000011465	3.38371207	3.375708258	3.422146379	3.374034408	3.479635407	3.306987847	3.341990894	3.335841711
ENSG00000011478	4.509630013	4.169377758	3.894376096	4.403882393	4.370099454	4.425501618	4.38105218	4.547454394
ENSG00000011485	6.661430609	6.893711768	6.816986008	6.662553527	6.822594443	6.685666875	6.819330044	6.886223289
ENSG00000011523	5.754004053	5.88820583	5.95484909	5.924902475	6.018394226	6.031029681	5.965921863	6.12441615
ENSG00000011566	7.755049362	7.458401037	7.77403055	7.835420711	7.957543514	8.03670548	7.790662272	7.550823894
ENSG00000011590	4.987804219	4.912873314	4.75882303	4.822676858	4.708471299	4.775509017	4.920897581	4.946275905
ENSG00000011600	3.55812456	3.539652126	3.713842615	3.672795391	3.576170507	3.923575478	3.944723709	3.76365464
ENSG00000011638	7.965540735	7.811665568	8.060325742	8.00768076	7.786360133	7.739350466	7.82151958	7.976435795
ENSG00000011677	3.022820477	2.971328124	2.953323169	2.848576389	2.933150775	3.055116227	3.067997535	2.80086393
ENSG00000012048	6.488237533	6.505589716	6.833061691	6.865065039	6.99853373	6.879167128	6.808826662	6.769120565
ENSG00000012061	7.182923039	7.249970028	7.22917048	7.261529694	7.047068171	7.025985486	6.886150391	7.018465169
ENSG00000012124	5.060415582	5.090658666	5.042595836	4.942922451	5.111553465	5.182818612	5.151143052	4.950367421
ENSG00000012171	6.211589995	6.411011376	6.070186754	6.402693196	6.837109517	7.007152775	7.049994418	7.142409275
ENSG00000012174	6.834813633	6.80034113	6.831925881	6.807970278	7.066680584	6.972050117	7.014632352	7.016588758
ENSG00000012211	5.317049468	5.222794115	5.195931207	4.943781495	5.302394311	5.269031231	5.213845535	5.438928692
ENSG00000012223	7.876012783	7.963424594	7.60216613	7.608648391	7.626433032	7.690669224	7.429941379	7.662328789
ENSG00000012232	5.779413951	5.679255146	5.653620809	5.457595232	5.68544628	5.661883437	5.708592461	5.8364841
ENSG00000012504	2.815005651	3.024796115	3.025534044	2.890127076	2.695454808	2.869905381	2.829948385	2.839320454
ENSG00000012660	9.27047531	9.282860491	9.228605344	9.298328133	9.647519039	9.622879694	9.665322819	9.61972446
ENSG00000012779	3.918430697	3.989996905	3.721898385	3.63253929	3.837873855	3.91540874	3.933534554	3.917689538
ENSG00000012817	3.089074218	3.201066355	3.00746797	2.801656662	3.076558855	3.015939379	2.874942996	2.780960155
ENSG00000012822	6.360684487	6.475364979	6.266823345	6.342970398	5.983626846	6.112628158	5.695581466	5.570974101
ENSG00000012963	9.323253742	9.209512547	9.308426591	9.410929387	9.143521436	9.106463894	9.093719095	9.065079604
ENSG00000012983	6.87427392	6.947130946	7.125547919	7.226145822	7.130423945	7.126224689	7.187914679	7.182932035
ENSG00000013016	6.210734103	6.118206246	5.985627443	5.881275608	6.072929723	6.092271477	5.749757019	5.706397939
ENSG00000013275	9.789149315	9.672004976	9.574716245	9.476724947	9.811535672	9.79822108	9.693318541	9.639852926
ENSG00000013288	7.90277132	7.933399723	7.563340013	7.733863583	7.650975295	7.54775495	7.293508163	7.475721638
ENSG00000013293	3.237677223	3.331195692	3.185335057	3.046343567	3.31731485	3.24347303	3.343048474	3.162166755
ENSG00000013297	3.107976955	3.349217259	3.1007375	3.227533008	3.000902382	3.139668277	3.268763556	3.168542008
ENSG00000013306	9.598793518	9.611077535	9.395997754	9.332545446	9.831667599	9.812397017	9.532799721	9.560935347
ENSG00000013364	7.582411795	7.45613203	7.324532406	7.040399377	7.314730376	7.408956817	6.611688741	6.651034706
ENSG00000013374	7.756468117	7.725810244	7.788663226	7.855438906	7.805102341	7.708630138	7.61426935	7.749610279
ENSG00000013375	7.561638885	7.506634295	7.517094141	7.645162348	7.273473298	7.264920523	7.406383251	7.47715379
ENSG00000013392	6.752683334	6.708448671	6.893159886	6.794587366	6.381112361	6.378912425	6.290536886	6.216358234
ENSG00000013441	7.682549697	7.408192132	7.469609928	7.858534252	7.280520312	7.13283909	7.350062283	7.343302246
ENSG00000013503	7.230964429	7.094513733	7.19082634	7.242157862	7.503372722	7.412900913	7.638116893	7.736822927
ENSG00000013523	6.948906687	6.981412359	6.907367149	6.792761745	6.97835297	7.032327454	6.814643022	6.916458149
ENSG00000013561	6.817660888	6.580078082	6.758925827	6.638227654	6.794938833	6.831057081	6.690724108	6.583948495
ENSG00000013563	8.116631633	8.105943206	7.828017132	7.817324185	8.0907333	8.152717046	7.89986412	7.995619195
ENSG00000013573	6.683285871	6.909933789	6.912295181	6.996172263	7.222161342	7.044833823	7.118945921	7.034428042
ENSG00000013583	9.386800323	9.43986561	9.525199968	9.665783762	9.088917615	9.096595429	8.974922012	9.153526029
ENSG00000013588	8.244238414	8.147029685	8.100316907	8.048017714	7.884760015	7.803411101	7.611258819	7.515598118
ENSG00000013619	4.892401524	4.944896992	4.94027389	5.068117794	4.946824855	4.952248024	5.021026453	4.893790165
ENSG00000013725	5.222844069	5.30323688	5.081250557	5.04791223	5.103960452	5.24698716	5.136123885	4.881467473
ENSG00000013810	8.101680309	8.086111083	8.142204739	8.20758902	8.216857142	8.244289045	8.400654146	8.696073258
ENSG00000014123	8.331204956	8.056391437	8.327804779	8.245805751	7.911081437	8.046139875	8.240365775	8.322435127
ENSG00000014138	6.796115064	6.77681946	6.980918445	6.89885691	6.983710357	7.043609579	6.924153326	7.124900667
